transaction_id,date,merchant,category,amount,customer_id,payment_method,location,is_true_anomaly
47078,2024-11-14,Shopee,online shopping,356187.22,1064,e-wallet,Surabaya,0
5453,2024-11-14,Bukalapak,online shopping,349686.6,1066,bank_transfer,Jakarta,0
19521,2024-11-14,GrabFood,food,302148.13,1011,e-wallet,Yogyakarta,0
30142,2024-11-14,Alfamart,retail,122439.03,1207,e-wallet,Bandung,0
13692,2024-11-14,Shopee,online shopping,103002.5,1010,credit_card,Surabaya,0
46443,2024-11-14,McDonalds,food,293246.4,1195,cash,Yogyakarta,0
29984,2024-11-14,Gojek,transport,336034.96,1257,credit_card,Bandung,0
634,2024-11-14,Alfamart,retail,106761.95,1123,credit_card,Jakarta,0
33975,2024-11-14,Bukalapak,online shopping,307666.34,1270,bank_transfer,Jakarta,0
49840,2024-11-14,Shopee,online shopping,294741.8,1231,bank_transfer,Yogyakarta,0
10473,2024-11-14,Alfamart,retail,270522.47,1203,credit_card,Surabaya,0
17427,2024-11-14,ACE Hardware,electronics,245239.15,1069,e-wallet,Jakarta,0
34135,2024-11-14,Starbucks,food,299439.75,1157,bank_transfer,Bandung,0
40004,2024-11-14,Tokopedia,online shopping,236790.46,1095,cash,Surabaya,0
16518,2024-11-14,Tokopedia,online shopping,421184.96,1241,bank_transfer,Bandung,0
26559,2024-11-14,Alfamart,retail,322915.86,1166,e-wallet,Yogyakarta,0
35616,2024-11-14,McDonalds,food,411836.36,1106,bank_transfer,Yogyakarta,0
33234,2024-11-14,Gojek,transport,118287.08,1202,cash,Surabaya,0
45410,2024-11-14,Bukalapak,online shopping,333210.33,1126,cash,Surabaya,0
5310,2024-11-14,Gojek,transport,194880.96,1119,cash,Jakarta,0
547,2024-11-14,GrabFood,food,428705.61,1168,e-wallet,Medan,0
38951,2024-11-14,Gojek,transport,164250.46,1246,credit_card,Yogyakarta,0
39663,2024-11-14,Tokopedia,online shopping,164673.24,1053,bank_transfer,Yogyakarta,0
20630,2024-11-14,Shopee,online shopping,290986.8,1094,e-wallet,Surabaya,0
39967,2024-11-14,Gojek,transport,250459.84,1051,credit_card,Jakarta,0
4310,2024-11-14,Bukalapak,online shopping,305189.95,1224,bank_transfer,Jakarta,0
39228,2024-11-14,Tokopedia,online shopping,139220.53,1021,e-wallet,Yogyakarta,0
47344,2024-11-14,GrabFood,food,185968.39,1041,cash,Bandung,0
20684,2024-11-14,GrabFood,food,356399.49,1280,e-wallet,Jakarta,0
34718,2024-11-14,GrabFood,food,137078.3,1041,cash,Bandung,0
22626,2024-11-14,Gojek,transport,251263.69,1267,e-wallet,Yogyakarta,0
18893,2024-11-14,Gojek,transport,147513.0,1246,credit_card,Yogyakarta,0
6594,2024-11-14,GrabFood,food,254315.49,1058,bank_transfer,Surabaya,0
15308,2024-11-14,GrabFood,food,261471.7,1164,bank_transfer,Yogyakarta,0
33597,2024-11-14,Indomaret,retail,304230.76,1271,cash,Surabaya,0
5897,2024-11-14,Alfamart,retail,144580.38,1075,e-wallet,Yogyakarta,0
49978,2024-11-14,GrabFood,food,248479.51,1102,cash,Jakarta,0
22998,2024-11-14,Bukalapak,online shopping,182354.78,1221,e-wallet,Jakarta,0
1774,2024-11-15,Bukalapak,online shopping,142375.37,1087,credit_card,Surabaya,0
17614,2024-11-15,Shopee,online shopping,253324.69,1155,bank_transfer,Jakarta,0
28259,2024-11-15,Starbucks,food,186955.64,1011,e-wallet,Bandung,0
33558,2024-11-15,Bukalapak,online shopping,110616.93,1123,credit_card,Jakarta,0
42214,2024-11-15,ACE Hardware,electronics,316167.75,1298,cash,Yogyakarta,0
30653,2024-11-15,Alfamart,retail,143411.7,1146,bank_transfer,Yogyakarta,0
27548,2024-11-15,ACE Hardware,electronics,232367.86,1022,bank_transfer,Bandung,0
12692,2024-11-15,GrabFood,food,291900.08,1058,bank_transfer,Surabaya,0
1762,2024-11-15,ACE Hardware,electronics,360192.37,1114,e-wallet,Yogyakarta,0
23738,2024-11-15,Alfamart,retail,113073.46,1132,credit_card,Bandung,0
28269,2024-11-15,GrabFood,food,149374.65,1283,cash,Medan,0
45204,2024-11-15,Shopee,online shopping,191675.42,1295,e-wallet,Surabaya,0
27157,2024-11-15,Bukalapak,online shopping,300583.77,1233,cash,Surabaya,0
40472,2024-11-15,McDonalds,food,165348.06,1250,credit_card,Medan,0
1028,2024-11-15,Alfamart,retail,137268.57,1132,credit_card,Bandung,0
18872,2024-11-15,Bukalapak,online shopping,415102.88,1071,e-wallet,Bandung,0
3324,2024-11-15,Shopee,online shopping,275641.8,1231,bank_transfer,Yogyakarta,0
37855,2024-11-15,ACE Hardware,electronics,196945.76,1232,cash,Medan,0
1387,2024-11-15,Tokopedia,online shopping,269534.06,1167,bank_transfer,Medan,0
15680,2024-11-15,Shopee,online shopping,159681.68,1207,e-wallet,Bandung,0
42483,2024-11-15,Indomaret,retail,114714.0,1179,cash,Bandung,0
45084,2024-11-15,Gojek,transport,276374.79,1155,bank_transfer,Jakarta,0
34005,2024-11-15,McDonalds,food,386080.0,1106,bank_transfer,Bandung,0
20760,2024-11-15,Bukalapak,online shopping,360973.45,1183,bank_transfer,Yogyakarta,0
9982,2024-11-15,McDonalds,food,131416.88,1196,bank_transfer,Jakarta,0
47762,2024-11-15,ACE Hardware,electronics,98380.75,1292,e-wallet,Yogyakarta,0
32082,2024-11-15,ACE Hardware,electronics,152013.06,1217,e-wallet,Medan,0
49357,2024-11-15,Indomaret,retail,381523.4,1251,e-wallet,Yogyakarta,0
34838,2024-11-15,Gojek,transport,181835.21,1051,credit_card,Jakarta,0
33983,2024-11-15,Shopee,online shopping,268161.85,1045,credit_card,Medan,0
47979,2024-11-15,Shopee,online shopping,76155.2,1107,e-wallet,Yogyakarta,0
24342,2024-11-15,Bukalapak,online shopping,356725.69,1233,cash,Jakarta,0
15660,2024-11-15,Starbucks,food,119810.32,1196,bank_transfer,Jakarta,0
45042,2024-11-15,Alfamart,retail,304323.97,1024,cash,Bandung,0
42638,2024-11-15,McDonalds,food,350405.45,1055,cash,Bandung,0
9959,2024-11-15,Starbucks,food,426609.38,1055,cash,Bandung,0
24469,2024-11-15,Tokopedia,online shopping,301850.24,1205,e-wallet,Surabaya,0
29473,2024-11-15,Starbucks,food,386489.53,1282,e-wallet,Surabaya,0
2265,2024-11-15,Bukalapak,online shopping,312012.81,1225,credit_card,Yogyakarta,0
23320,2024-11-15,Bukalapak,online shopping,302367.56,1079,bank_transfer,Jakarta,0
28009,2024-11-15,Tokopedia,online shopping,453503.8,1050,e-wallet,Yogyakarta,0
18835,2024-11-15,Starbucks,food,248011.16,1285,bank_transfer,Surabaya,0
41401,2024-11-15,Bukalapak,online shopping,338667.61,1039,cash,Bandung,0
30617,2024-11-15,Shopee,online shopping,134473.41,1010,credit_card,Surabaya,0
11059,2024-11-15,Shopee,online shopping,116839.57,1107,e-wallet,Jakarta,0
4062,2024-11-15,GrabFood,food,195086.39,1206,bank_transfer,Jakarta,0
19761,2024-11-15,ACE Hardware,electronics,399678.04,1234,credit_card,Medan,0
44511,2024-11-15,Shopee,online shopping,259815.63,1238,cash,Yogyakarta,0
34997,2024-11-15,Shopee,online shopping,168732.98,1109,e-wallet,Medan,0
32046,2024-11-15,Gojek,transport,193843.14,1059,bank_transfer,Yogyakarta,0
8637,2024-11-15,GrabFood,food,205567.19,1008,credit_card,Jakarta,0
45672,2024-11-15,Alfamart,retail,184198.51,1023,cash,Jakarta,0
26798,2024-11-15,Bukalapak,online shopping,384114.95,1104,cash,Yogyakarta,0
3631,2024-11-15,Alfamart,retail,180529.06,1005,e-wallet,Surabaya,0
49134,2024-11-15,McDonalds,food,389948.87,1092,cash,Yogyakarta,0
14720,2024-11-15,Shopee,online shopping,178374.96,1256,e-wallet,Surabaya,0
13506,2024-11-15,Gojek,transport,366240.7,1039,cash,Bandung,0
33481,2024-11-15,Starbucks,food,284908.9,1200,bank_transfer,Medan,0
25814,2024-11-15,Shopee,online shopping,305061.84,1141,cash,Surabaya,0
48557,2024-11-15,Bukalapak,online shopping,183802.63,1210,cash,Bandung,0
34411,2024-11-15,McDonalds,food,80963.72,1279,bank_transfer,Surabaya,0
36789,2024-11-15,Tokopedia,online shopping,343606.47,1144,cash,Yogyakarta,0
1940,2024-11-15,Gojek,transport,136166.16,1132,credit_card,Bandung,0
19946,2024-11-15,Bukalapak,online shopping,330439.77,1061,credit_card,Bandung,0
23879,2024-11-15,Alfamart,retail,338542.2,1061,credit_card,Bandung,0
29226,2024-11-15,Starbucks,food,189826.51,1181,credit_card,Jakarta,0
18235,2024-11-15,Gojek,transport,181771.46,1246,credit_card,Yogyakarta,0
31913,2024-11-15,GrabFood,food,301571.02,1211,bank_transfer,Jakarta,0
12107,2024-11-15,Alfamart,retail,203508.19,1299,bank_transfer,Jakarta,0
12720,2024-11-15,Tokopedia,online shopping,112402.3,1283,cash,Bandung,0
2460,2024-11-15,Indomaret,retail,147829.11,1076,credit_card,Bandung,0
45317,2024-11-15,McDonalds,food,267824.62,1230,e-wallet,Medan,0
25612,2024-11-15,GrabFood,food,162124.9,1031,credit_card,Yogyakarta,0
43441,2024-11-15,ACE Hardware,electronics,253730.61,1252,cash,Yogyakarta,0
44461,2024-11-15,Alfamart,retail,327619.44,1272,bank_transfer,Surabaya,0
40419,2024-11-15,GrabFood,food,353333.37,1079,bank_transfer,Jakarta,0
18192,2024-11-15,GrabFood,food,166300.48,1049,bank_transfer,Jakarta,0
47060,2024-11-15,Gojek,transport,330373.76,1105,credit_card,Medan,0
44882,2024-11-15,Tokopedia,online shopping,405205.66,1165,e-wallet,Surabaya,0
40088,2024-11-15,Bukalapak,online shopping,384449.46,1270,bank_transfer,Jakarta,0
29925,2024-11-15,Alfamart,retail,360273.83,1131,credit_card,Yogyakarta,0
23980,2024-11-15,Gojek,transport,231752.95,1119,cash,Surabaya,0
41822,2024-11-15,ACE Hardware,electronics,134670.72,1017,bank_transfer,Jakarta,0
38903,2024-11-15,ACE Hardware,electronics,218868.8,1216,credit_card,Yogyakarta,0
18979,2024-11-15,Gojek,transport,196274.08,1020,credit_card,Medan,0
37731,2024-11-15,Alfamart,retail,214947.6,1102,cash,Jakarta,0
34302,2024-11-15,Tokopedia,online shopping,291529.29,1218,cash,Bandung,0
23076,2024-11-15,Starbucks,food,352315.96,1073,bank_transfer,Medan,0
40149,2024-11-15,McDonalds,food,86287.03,1035,bank_transfer,Surabaya,0
43943,2024-11-15,ACE Hardware,electronics,397675.21,1288,credit_card,Surabaya,0
6661,2024-11-15,Bukalapak,online shopping,205703.89,1186,bank_transfer,Jakarta,0
10152,2024-11-15,Tokopedia,online shopping,266018.77,1291,bank_transfer,Yogyakarta,0
43601,2024-11-15,Bukalapak,online shopping,455682.95,1270,bank_transfer,Jakarta,0
12959,2024-11-15,McDonalds,food,442771.64,1110,cash,Surabaya,0
41685,2024-11-15,Gojek,transport,151641.27,1163,bank_transfer,Yogyakarta,0
8906,2024-11-15,Starbucks,food,220484.44,1230,e-wallet,Medan,0
42048,2024-11-15,Shopee,online shopping,231071.02,1171,credit_card,Yogyakarta,0
20980,2024-11-15,Tokopedia,online shopping,82397.86,1051,credit_card,Jakarta,0
5722,2024-11-15,Alfamart,retail,268175.75,1128,cash,Bandung,0
49957,2024-11-15,Gojek,transport,213429.91,1164,bank_transfer,Yogyakarta,0
45276,2024-11-15,Shopee,online shopping,138888.02,1010,credit_card,Surabaya,0
26424,2024-11-15,Indomaret,retail,259120.19,1281,e-wallet,Medan,0
45263,2024-11-15,GrabFood,food,240619.56,1171,credit_card,Bandung,0
12979,2024-11-15,Shopee,online shopping,343764.63,1254,cash,Bandung,0
26420,2024-11-15,Gojek,transport,312334.48,1286,credit_card,Bandung,0
37382,2024-11-15,Gojek,transport,297341.77,1174,e-wallet,Bandung,0
40403,2024-11-15,McDonalds,food,435789.53,1152,e-wallet,Surabaya,0
10481,2024-11-15,GrabFood,food,238026.86,1049,bank_transfer,Yogyakarta,0
46072,2024-11-15,Shopee,online shopping,390234.55,1288,credit_card,Surabaya,0
5847,2024-11-15,McDonalds,food,327486.5,1206,bank_transfer,Jakarta,0
6039,2024-11-15,McDonalds,food,272411.62,1171,credit_card,Yogyakarta,0
39660,2024-11-15,ACE Hardware,electronics,325696.2,1066,bank_transfer,Jakarta,0
29707,2024-11-15,Starbucks,food,256645.92,1179,cash,Bandung,0
21409,2024-11-15,McDonalds,food,347329.15,1096,credit_card,Yogyakarta,0
19246,2024-11-15,Indomaret,retail,218276.63,1135,cash,Yogyakarta,0
8843,2024-11-15,ACE Hardware,electronics,245943.82,1252,cash,Yogyakarta,0
34187,2024-11-15,Bukalapak,online shopping,297181.89,1225,credit_card,Yogyakarta,0
45305,2024-11-15,ACE Hardware,electronics,283148.3,1170,credit_card,Jakarta,0
23804,2024-11-15,Alfamart,retail,273231.64,1033,bank_transfer,Bandung,0
31517,2024-11-15,Bukalapak,online shopping,361520.15,1273,bank_transfer,Medan,0
32324,2024-11-15,Alfamart,retail,420403.25,1185,e-wallet,Surabaya,0
49464,2024-11-15,McDonalds,food,347157.72,1160,credit_card,Jakarta,0
18347,2024-11-15,Tokopedia,online shopping,162219.93,1113,e-wallet,Jakarta,0
46527,2024-11-15,Alfamart,retail,254556.15,1028,cash,Jakarta,0
39105,2024-11-16,GrabFood,food,124221.16,1076,credit_card,Bandung,0
2157,2024-11-16,McDonalds,food,82584.18,1150,e-wallet,Medan,0
44683,2024-11-16,Tokopedia,online shopping,271174.58,1023,cash,Jakarta,0
27021,2024-11-16,GrabFood,food,377096.16,1131,credit_card,Yogyakarta,0
2708,2024-11-16,Starbucks,food,168479.15,1293,credit_card,Jakarta,0
14671,2024-11-16,Alfamart,retail,220628.57,1035,bank_transfer,Surabaya,0
25569,2024-11-16,Alfamart,retail,141047.92,1043,cash,Jakarta,0
27149,2024-11-16,GrabFood,food,339856.57,1038,bank_transfer,Jakarta,0
27712,2024-11-16,ACE Hardware,electronics,372395.45,1203,credit_card,Jakarta,0
8277,2024-11-16,McDonalds,food,366811.6,1119,cash,Surabaya,0
3271,2024-11-16,Alfamart,retail,154923.62,1292,e-wallet,Yogyakarta,0
1560,2024-11-16,Gojek,transport,130900.82,1074,e-wallet,Bandung,0
36729,2024-11-16,Alfamart,retail,257925.08,1065,cash,Jakarta,0
18692,2024-11-16,Starbucks,food,232238.14,1108,cash,Medan,0
31173,2024-11-16,ACE Hardware,electronics,455760.81,1071,e-wallet,Bandung,0
16369,2024-11-16,Gojek,transport,315004.1,1282,e-wallet,Surabaya,0
1108,2024-11-16,Starbucks,food,88151.22,1221,e-wallet,Jakarta,0
36704,2024-11-16,Tokopedia,online shopping,190797.37,1285,bank_transfer,Surabaya,0
7225,2024-11-16,McDonalds,food,361451.82,1261,cash,Yogyakarta,0
2161,2024-11-16,Tokopedia,online shopping,284573.1,1195,cash,Yogyakarta,0
21363,2024-11-16,GrabFood,food,138705.23,1107,e-wallet,Yogyakarta,0
11040,2024-11-16,Indomaret,retail,213378.04,1232,cash,Medan,0
16611,2024-11-16,Starbucks,food,1644655.7051144294,1031,credit_card,Surabaya,1
24436,2024-11-16,ACE Hardware,electronics,205601.08,1268,cash,Bandung,0
21555,2024-11-16,Tokopedia,online shopping,129509.75,1053,bank_transfer,Yogyakarta,0
9462,2024-11-16,Tokopedia,online shopping,225530.69,1113,e-wallet,Yogyakarta,0
45004,2024-11-16,Tokopedia,online shopping,207558.71,1013,e-wallet,Surabaya,0
34459,2024-11-16,Tokopedia,online shopping,244710.19,1251,e-wallet,Yogyakarta,0
2751,2024-11-16,Tokopedia,online shopping,246258.78,1019,e-wallet,Jakarta,0
38636,2024-11-16,McDonalds,food,213761.78,1067,e-wallet,Yogyakarta,0
15607,2024-11-16,ACE Hardware,electronics,320979.9,1291,bank_transfer,Yogyakarta,0
15861,2024-11-16,Bukalapak,online shopping,293044.31,1093,cash,Jakarta,0
7012,2024-11-16,GrabFood,food,183677.25,1128,cash,Bandung,0
16983,2024-11-16,Alfamart,retail,165648.74,1280,e-wallet,Jakarta,0
426,2024-11-16,Alfamart,retail,189267.58,1044,cash,Bandung,0
49181,2024-11-16,Gojek,transport,312064.37,1281,e-wallet,Medan,0
48610,2024-11-16,Gojek,transport,372982.09,1086,bank_transfer,Medan,0
25561,2024-11-16,Tokopedia,online shopping,85199.96,1269,credit_card,Medan,0
34693,2024-11-16,Indomaret,retail,383648.91,1251,e-wallet,Yogyakarta,0
36530,2024-11-16,Bukalapak,online shopping,379848.48,1134,cash,Surabaya,0
34065,2024-11-16,Alfamart,retail,420889.26,1111,bank_transfer,Jakarta,0
27011,2024-11-16,GrabFood,food,299932.18,1111,bank_transfer,Yogyakarta,0
18057,2024-11-16,McDonalds,food,230986.56,1072,credit_card,Surabaya,0
4679,2024-11-16,ACE Hardware,electronics,305993.83,1145,cash,Surabaya,0
38537,2024-11-16,Bukalapak,online shopping,373144.37,1090,cash,Medan,0
41098,2024-11-16,Gojek,transport,272106.91,1025,credit_card,Yogyakarta,0
31161,2024-11-16,Alfamart,retail,331628.25,1245,credit_card,Surabaya,0
47929,2024-11-16,McDonalds,food,166504.34,1137,bank_transfer,Medan,0
21096,2024-11-16,Shopee,online shopping,236344.59,1052,e-wallet,Surabaya,0
1709,2024-11-16,Gojek,transport,341650.31,1098,cash,Yogyakarta,0
49448,2024-11-16,Alfamart,retail,183817.22,1085,credit_card,Surabaya,0
31630,2024-11-16,Starbucks,food,450346.15,1282,e-wallet,Surabaya,0
41469,2024-11-16,McDonalds,food,249250.37,1156,bank_transfer,Jakarta,0
37461,2024-11-16,Starbucks,food,116715.19,1087,credit_card,Surabaya,0
35509,2024-11-16,Gojek,transport,352615.28,1025,credit_card,Yogyakarta,0
41462,2024-11-16,Gojek,transport,208891.83,1295,e-wallet,Surabaya,0
27579,2024-11-16,Bukalapak,online shopping,87744.83,1001,cash,Jakarta,0
32011,2024-11-16,McDonalds,food,319864.52,1026,credit_card,Surabaya,0
44557,2024-11-16,Gojek,transport,133012.82,1244,cash,Medan,0
25311,2024-11-16,McDonalds,food,125484.48,1279,bank_transfer,Surabaya,0
3522,2024-11-16,ACE Hardware,electronics,152920.46,1175,cash,Bandung,0
513,2024-11-16,Indomaret,retail,192574.6,1097,cash,Jakarta,0
49521,2024-11-16,Indomaret,retail,113737.42,1076,credit_card,Bandung,0
28943,2024-11-16,Starbucks,food,118779.0,1277,e-wallet,Bandung,0
9896,2024-11-16,GrabFood,food,102917.57,1008,credit_card,Jakarta,0
27346,2024-11-16,GrabFood,food,250986.81,1146,bank_transfer,Yogyakarta,0
28844,2024-11-16,GrabFood,food,352257.88,1224,bank_transfer,Jakarta,0
8689,2024-11-16,Starbucks,food,396376.53,1182,bank_transfer,Yogyakarta,0
45152,2024-11-16,McDonalds,food,353429.59,1064,e-wallet,Surabaya,0
39626,2024-11-16,Tokopedia,online shopping,113989.39,1129,credit_card,Medan,0
26631,2024-11-16,McDonalds,food,285928.38,1211,bank_transfer,Jakarta,0
195,2024-11-16,Shopee,online shopping,341119.05,1184,bank_transfer,Surabaya,0
28904,2024-11-16,McDonalds,food,351896.39,1112,cash,Yogyakarta,0
18539,2024-11-16,McDonalds,food,190629.94,1294,credit_card,Bandung,0
28821,2024-11-16,Gojek,transport,296829.25,1079,bank_transfer,Jakarta,0
35389,2024-11-16,Shopee,online shopping,316043.07,1254,cash,Bandung,0
28808,2024-11-16,GrabFood,food,131273.52,1012,cash,Yogyakarta,0
45584,2024-11-16,Alfamart,retail,179470.84,1051,credit_card,Jakarta,0
16752,2024-11-16,Shopee,online shopping,283165.21,1266,cash,Jakarta,0
5444,2024-11-16,Indomaret,retail,247803.66,1187,credit_card,Jakarta,0
33429,2024-11-16,Gojek,transport,307081.35,1242,e-wallet,Surabaya,0
16871,2024-11-16,Tokopedia,online shopping,102257.65,1181,credit_card,Jakarta,0
43680,2024-11-16,Tokopedia,online shopping,292508.21,1253,cash,Bandung,0
19856,2024-11-16,Alfamart,retail,170971.3,1181,credit_card,Jakarta,0
33516,2024-11-16,Gojek,transport,415393.62,1025,credit_card,Yogyakarta,0
41529,2024-11-16,Gojek,transport,250716.32,1213,e-wallet,Jakarta,0
8765,2024-11-16,Alfamart,retail,269635.12,1238,cash,Yogyakarta,0
4162,2024-11-16,Alfamart,retail,159915.35,1043,cash,Jakarta,0
37315,2024-11-16,Alfamart,retail,168883.29,1180,cash,Medan,0
17256,2024-11-16,Bukalapak,online shopping,350163.94,1214,e-wallet,Surabaya,0
8990,2024-11-16,Gojek,transport,119154.68,1163,bank_transfer,Yogyakarta,0
31482,2024-11-16,Alfamart,retail,296421.95,1215,cash,Bandung,0
31985,2024-11-16,Bukalapak,online shopping,319352.65,1092,cash,Yogyakarta,0
37219,2024-11-16,Bukalapak,online shopping,291223.23,1222,cash,Yogyakarta,0
43311,2024-11-16,Starbucks,food,415714.83,1282,e-wallet,Surabaya,0
3314,2024-11-16,Shopee,online shopping,330209.03,1116,credit_card,Jakarta,0
21858,2024-11-16,GrabFood,food,463852.34,1117,e-wallet,Bandung,0
24004,2024-11-16,Bukalapak,online shopping,410371.68,1214,e-wallet,Medan,0
5268,2024-11-16,Alfamart,retail,100710.73,1123,credit_card,Jakarta,0
28946,2024-11-16,ACE Hardware,electronics,233298.78,1124,cash,Bandung,0
34850,2024-11-16,McDonalds,food,256203.51,1245,credit_card,Surabaya,0
47203,2024-11-16,ACE Hardware,electronics,195076.72,1275,cash,Medan,0
48181,2024-11-16,Bukalapak,online shopping,52314.45,1044,cash,Bandung,0
13373,2024-11-16,Shopee,online shopping,240982.95,1060,e-wallet,Jakarta,0
24340,2024-11-16,GrabFood,food,126305.48,1097,cash,Jakarta,0
48977,2024-11-16,ACE Hardware,electronics,414911.57,1126,cash,Medan,0
32099,2024-11-16,Tokopedia,online shopping,322955.99,1040,bank_transfer,Medan,0
29883,2024-11-16,GrabFood,food,245488.88,1244,cash,Medan,0
25113,2024-11-16,Alfamart,retail,215704.69,1197,cash,Medan,0
31778,2024-11-16,Indomaret,retail,307407.09,1135,cash,Yogyakarta,0
20706,2024-11-16,Indomaret,retail,30926.66,1172,e-wallet,Jakarta,0
3275,2024-11-16,GrabFood,food,353250.29,1249,bank_transfer,Surabaya,0
38491,2024-11-16,Tokopedia,online shopping,168693.14,1107,e-wallet,Yogyakarta,0
22630,2024-11-16,ACE Hardware,electronics,253774.7,1170,credit_card,Jakarta,0
22641,2024-11-16,Gojek,transport,198134.19,1020,credit_card,Medan,0
8083,2024-11-16,Starbucks,food,198987.18,1083,e-wallet,Bandung,0
41349,2024-11-16,Starbucks,food,309155.83,1009,credit_card,Jakarta,0
14410,2024-11-16,Shopee,online shopping,220998.07,1204,bank_transfer,Yogyakarta,0
44610,2024-11-16,McDonalds,food,372518.99,1080,credit_card,Jakarta,0
21649,2024-11-16,Tokopedia,online shopping,221582.33,1048,e-wallet,Jakarta,0
15006,2024-11-16,McDonalds,food,209471.65,1222,cash,Yogyakarta,0
2344,2024-11-16,McDonalds,food,293811.26,1211,bank_transfer,Jakarta,0
5379,2024-11-16,Shopee,online shopping,324721.78,1103,cash,Yogyakarta,0
24013,2024-11-16,Starbucks,food,179893.61,1293,credit_card,Jakarta,0
7670,2024-11-16,Alfamart,retail,236687.02,1127,cash,Yogyakarta,0
12054,2024-11-16,Alfamart,retail,243553.61,1245,credit_card,Surabaya,0
677,2024-11-16,ACE Hardware,electronics,212878.21,1275,cash,Medan,0
6215,2024-11-16,Gojek,transport,146806.25,1190,cash,Surabaya,0
25105,2024-11-16,Alfamart,retail,221040.67,1261,cash,Yogyakarta,0
34896,2024-11-16,GrabFood,food,92391.87,1016,cash,Surabaya,0
43514,2024-11-16,McDonalds,food,383557.09,1140,cash,Surabaya,0
48110,2024-11-16,Bukalapak,online shopping,438591.55,1090,cash,Medan,0
47703,2024-11-16,GrabFood,food,171852.01,1078,cash,Medan,0
23812,2024-11-16,Indomaret,retail,350293.34,1092,cash,Yogyakarta,0
29959,2024-11-17,Starbucks,food,110022.66,1181,credit_card,Jakarta,0
29838,2024-11-17,Gojek,transport,230826.8,1051,credit_card,Jakarta,0
48598,2024-11-17,GrabFood,food,242655.68,1015,bank_transfer,Yogyakarta,0
29745,2024-11-17,GrabFood,food,343100.57,1148,credit_card,Bandung,0
44859,2024-11-17,Tokopedia,online shopping,193143.07,1010,credit_card,Surabaya,0
21790,2024-11-17,Tokopedia,online shopping,276838.04,1072,credit_card,Medan,0
44457,2024-11-17,Bukalapak,online shopping,190571.42,1004,credit_card,Bandung,0
36818,2024-11-17,Bukalapak,online shopping,352445.48,1233,cash,Jakarta,0
37847,2024-11-17,Shopee,online shopping,129639.64,1197,cash,Medan,0
22968,2024-11-17,Alfamart,retail,278695.17,1061,credit_card,Medan,0
19468,2024-11-17,Shopee,online shopping,404638.47,1104,cash,Yogyakarta,0
2476,2024-11-17,Bukalapak,online shopping,215824.13,1154,bank_transfer,Yogyakarta,0
5435,2024-11-17,ACE Hardware,electronics,292512.65,1102,cash,Jakarta,0
2180,2024-11-17,Bukalapak,online shopping,371898.99,1079,bank_transfer,Surabaya,0
6154,2024-11-17,Indomaret,retail,300389.61,1165,e-wallet,Surabaya,0
29702,2024-11-17,Alfamart,retail,237706.45,1065,cash,Jakarta,0
6221,2024-11-17,Tokopedia,online shopping,199307.98,1278,bank_transfer,Yogyakarta,0
31255,2024-11-17,GrabFood,food,212527.16,1030,cash,Jakarta,0
30391,2024-11-17,Tokopedia,online shopping,131232.16,1051,credit_card,Jakarta,0
25700,2024-11-17,Shopee,online shopping,333209.74,1105,credit_card,Medan,0
39362,2024-11-17,Shopee,online shopping,132853.01,1287,e-wallet,Medan,0
14702,2024-11-17,GrabFood,food,305258.23,1271,cash,Surabaya,0
38528,2024-11-17,Bukalapak,online shopping,143001.4,1087,credit_card,Surabaya,0
3144,2024-11-17,GrabFood,food,220527.97,1159,credit_card,Yogyakarta,0
14719,2024-11-17,Gojek,transport,231329.37,1119,cash,Surabaya,0
30564,2024-11-17,Shopee,online shopping,411141.84,1249,bank_transfer,Surabaya,0
26515,2024-11-17,ACE Hardware,electronics,314735.51,1240,bank_transfer,Jakarta,0
12873,2024-11-17,GrabFood,food,410775.63,1263,bank_transfer,Jakarta,0
26170,2024-11-17,ACE Hardware,electronics,355144.37,1263,bank_transfer,Bandung,0
26977,2024-11-17,McDonalds,food,373265.94,1101,credit_card,Yogyakarta,1
37066,2024-11-17,McDonalds,food,57205.9,1294,credit_card,Bandung,0
31183,2024-11-17,GrabFood,food,340650.72,1224,bank_transfer,Jakarta,0
6161,2024-11-17,McDonalds,food,369225.33,1261,cash,Yogyakarta,0
22585,2024-11-17,Gojek,transport,218113.35,1020,credit_card,Medan,0
29553,2024-11-17,Gojek,transport,351099.6,1176,e-wallet,Medan,0
44615,2024-11-17,Gojek,transport,129532.45,1093,cash,Jakarta,0
22163,2024-11-17,Bukalapak,online shopping,217714.51,1199,credit_card,Medan,0
16115,2024-11-17,Shopee,online shopping,334136.14,1069,e-wallet,Jakarta,0
38017,2024-11-17,McDonalds,food,187942.81,1239,e-wallet,Yogyakarta,0
20050,2024-11-17,Bukalapak,online shopping,304611.47,1131,credit_card,Yogyakarta,0
14961,2024-11-17,ACE Hardware,electronics,368446.96,1286,credit_card,Bandung,0
26684,2024-11-17,Starbucks,food,136510.56,1156,bank_transfer,Medan,0
3167,2024-11-17,Shopee,online shopping,147787.81,1293,credit_card,Medan,0
12497,2024-11-17,GrabFood,food,361327.05,1153,cash,Bandung,0
14172,2024-11-17,GrabFood,food,300505.27,1113,e-wallet,Medan,0
37359,2024-11-17,GrabFood,food,204667.38,1128,cash,Bandung,0
40411,2024-11-17,Alfamart,retail,372330.24,1297,credit_card,Bandung,0
