transaction_id,date,account_type,amount,transaction_type,branch,is_true_anomaly
46134,2024-03-25,Kas,2701854.449670977,debit,Bandung,0
46135,2024-12-24,Pembelian,2122075.610290332,debit,Jakarta,0
46136,2024-09-30,Penjualan,2152148.171504716,credit,Bandung,0
46137,2024-01-27,Penjualan,1612866.3010708787,credit,Bandung,0
46138,2024-12-13,Penjualan,2166304.490609819,credit,Bandung,0
46139,2024-03-12,Biaya Operasional,2811681.85369437,credit,Medan,0
46140,2024-04-04,Penjualan,2715325.866966463,debit,Surabaya,0
46141,2024-03-16,Penjualan,1762730.6857630257,debit,Medan,0
46142,2024-01-06,Kas,2237063.3677719757,debit,Jakarta,0
46143,2024-03-30,Pembelian,2575875.856373392,credit,Surabaya,0
46144,2024-03-20,Pembelian,2193076.959790262,credit,Medan,0
46145,2024-08-09,Gaji,2022594.009390257,credit,Jakarta,0
46146,2024-03-23,Penjualan,1903353.9169866268,debit,Bandung,0
46147,2024-03-22,Pembelian,1896243.5764248013,debit,Bandung,0
46148,2024-05-31,Pembelian,2663243.8041734407,credit,Bandung,0
46149,2024-02-14,Pembelian,2283411.8564818273,debit,Surabaya,0
46150,2024-07-30,Pembelian,1691725.9199426358,debit,Jakarta,0
46151,2024-03-11,Kas,2035868.9164798618,credit,Medan,0
46152,2024-09-19,Penjualan,1560180.2291229495,credit,Medan,0
46153,2024-02-27,Pembelian,1993968.5438230485,debit,Jakarta,0
46154,2024-02-26,Kas,1895096.0996344304,debit,Bandung,0
46155,2024-04-20,Biaya Operasional,2194380.1614033426,debit,Bandung,0
46156,2024-05-21,Gaji,1454651.4196280774,debit,Surabaya,0
46157,2024-02-25,Kas,2076470.5315748334,debit,Bandung,0
46158,2024-01-12,Gaji,1811763.8059188377,credit,Bandung,0
46159,2024-12-14,Gaji,1878150.2961511565,credit,Jakarta,0
46160,2024-01-15,Biaya Operasional,2775162.6423677756,debit,Surabaya,0
46161,2024-01-08,Biaya Operasional,2723640.8647003095,debit,Bandung,0
46162,2024-08-18,Biaya Operasional,905827.1239389728,debit,Surabaya,0
46163,2024-07-04,Kas,1914952.2089276325,credit,Surabaya,0
46164,2024-02-22,Biaya Operasional,2681191.1453094166,debit,Jakarta,1
46165,2024-05-16,Pembelian,1050188.375778786,credit,Surabaya,0
46166,2024-06-22,Kas,2259868.696981809,debit,Surabaya,0
46167,2024-12-13,Penjualan,1630518.10930521,debit,Jakarta,0
46168,2024-08-06,Biaya Operasional,2590302.560892055,debit,Medan,0
46169,2024-09-19,Kas,1774712.2234197257,credit,Medan,0
46170,2024-09-11,Biaya Operasional,2645680.381510692,debit,Surabaya,0
46171,2024-10-26,Gaji,2751979.052414118,debit,Bandung,0
46172,2024-09-26,Pembelian,2446010.841153244,credit,Bandung,0
46173,2024-03-15,Gaji,1602754.9052308612,debit,Bandung,0
46174,2024-08-11,Biaya Operasional,1118534.9751636419,debit,Bandung,0
46175,2024-04-01,Kas,1899389.6124495743,credit,Bandung,0
46176,2024-05-13,Pembelian,2593588.166680413,credit,Bandung,0
46177,2024-06-11,Gaji,3225959.4668622124,debit,Surabaya,0
46178,2024-07-16,Pembelian,1540319.4817910006,debit,Jakarta,0
46179,2024-07-07,Pembelian,2511189.245089039,debit,Surabaya,0
46180,2024-03-13,Biaya Operasional,2137854.8105561035,debit,Bandung,0
46181,2024-07-24,Pembelian,2631097.3274587663,debit,Surabaya,0
46182,2024-01-31,Penjualan,1441430.2850321247,credit,Medan,0
46183,2024-04-28,Penjualan,1756255.1468892081,debit,Surabaya,0
46184,2024-10-09,Gaji,1849184.332881277,credit,Surabaya,0
46185,2024-06-07,Gaji,2270928.8167605363,debit,Medan,0
46186,2024-09-11,Kas,1599654.4615011057,credit,Surabaya,0
46187,2024-09-01,Biaya Operasional,1355412.217012011,credit,Jakarta,0
46188,2024-04-15,Gaji,2191028.455571574,credit,Bandung,0
46189,2024-07-16,Kas,1779076.6045659098,credit,Medan,0
46190,2024-04-29,Gaji,2913718.3174175257,debit,Surabaya,0
46191,2024-03-22,Kas,2331183.8952576146,debit,Jakarta,0
46192,2024-11-03,Biaya Operasional,1904931.4601539897,debit,Bandung,0
46193,2024-09-26,Biaya Operasional,2184849.755371334,debit,Jakarta,0
46194,2024-07-05,Gaji,1866646.06691155,credit,Bandung,0
46195,2024-10-02,Penjualan,2336744.2517615664,credit,Medan,0
46196,2024-02-21,Pembelian,2033082.7461132638,debit,Bandung,0
46197,2024-12-22,Gaji,2921828.7525986275,debit,Medan,0
46198,2024-10-22,Kas,2330294.320899719,debit,Surabaya,0
46199,2024-03-08,Biaya Operasional,2747690.141714793,debit,Jakarta,0
46200,2024-10-26,Gaji,1542664.84183503,credit,Bandung,0
46201,2024-05-13,Biaya Operasional,2532354.209884207,credit,Bandung,0
46202,2024-12-08,Gaji,1483813.9823480796,credit,Jakarta,0
46203,2024-04-29,Biaya Operasional,1734287.6782732054,credit,Medan,0
46204,2024-02-26,Penjualan,2173678.1652508737,debit,Surabaya,0
46205,2024-07-04,Kas,3071623.214279626,credit,Surabaya,0
46206,2024-03-12,Gaji,1893163.7719224608,debit,Medan,0
46207,2024-06-06,Biaya Operasional,2458159.865691009,credit,Bandung,0
46208,2024-08-15,Gaji,1308822.7519238058,credit,Surabaya,0
46209,2024-11-03,Kas,2059533.537533202,debit,Jakarta,0
46210,2024-08-21,Gaji,1705521.6240204046,credit,Medan,0
46211,2024-01-11,Pembelian,3635955.462229134,debit,Bandung,1
46212,2024-06-23,Biaya Operasional,1670836.307573452,debit,Bandung,0
46213,2024-09-17,Kas,2593237.676427642,credit,Medan,0
46214,2024-05-10,Penjualan,2753928.1120064436,debit,Surabaya,0
46215,2024-01-02,Pembelian,2413670.038946085,credit,Surabaya,0
46216,2024-09-05,Gaji,1404885.0585669857,debit,Jakarta,0
46217,2024-07-18,Gaji,2505908.1468758243,debit,Surabaya,0
46218,2024-06-30,Pembelian,804910.2816344833,debit,Jakarta,0
46219,2024-12-15,Penjualan,1485479.649564922,credit,Bandung,0
46220,2024-05-06,Penjualan,2729740.121639625,debit,Jakarta,0
46221,2024-10-23,Gaji,1547404.0528202436,credit,Jakarta,0
46222,2024-07-15,Gaji,2400943.1995085175,debit,Surabaya,0
46223,2024-10-12,Penjualan,2011869.845416629,debit,Surabaya,0
46224,2024-02-13,Penjualan,2186695.1867989344,debit,Surabaya,0
46225,2024-01-10,Penjualan,1681730.1562838352,debit,Bandung,0
46226,2024-08-12,Gaji,2305220.202607621,debit,Medan,0
46227,2024-08-03,Biaya Operasional,2585971.229614412,debit,Surabaya,0
46228,2024-07-29,Pembelian,2065008.6090909326,debit,Jakarta,0
46229,2024-10-12,Penjualan,1418149.4430853724,credit,Jakarta,0
46230,2024-08-04,Gaji,2385821.9766625008,credit,Jakarta,0
46231,2024-11-26,Kas,1856874.3659369976,debit,Bandung,0
46232,2024-02-18,Gaji,2408316.8394185305,debit,Surabaya,0
46233,2024-06-11,Biaya Operasional,1106633.6477643426,debit,Bandung,0
46234,2024-07-11,Biaya Operasional,1804215.7125222944,credit,Bandung,0
46235,2024-05-24,Penjualan,3367364.565722356,debit,Medan,1
46236,2024-06-07,Pembelian,1582105.8896848378,credit,Medan,0
46237,2024-11-21,Gaji,1616942.1492234166,debit,Jakarta,0
46238,2024-06-28,Pembelian,2718922.1585749467,credit,Surabaya,0
46239,2024-01-26,Kas,2444009.9394386904,credit,Jakarta,0
46240,2024-04-09,Pembelian,2589653.482589287,credit,Bandung,0
46241,2024-04-20,Pembelian,2961314.738267903,credit,Jakarta,0
46242,2024-09-26,Penjualan,2308764.1324337428,debit,Jakarta,0
46243,2024-02-20,Kas,2865742.3561049285,debit,Surabaya,0
46244,2024-01-15,Biaya Operasional,2211455.477400018,debit,Bandung,0
46245,2024-05-07,Pembelian,2547594.53219205,credit,Bandung,0
46246,2024-05-19,Kas,1662254.4863657854,debit,Jakarta,0
46247,2024-08-29,Kas,2298690.561762168,debit,Medan,0
46248,2024-02-15,Biaya Operasional,1977368.5045390143,debit,Bandung,0
46249,2024-08-21,Penjualan,1603247.911750615,debit,Jakarta,0
46250,2024-03-12,Kas,2133333.2257348993,debit,Surabaya,0
46251,2024-04-04,Biaya Operasional,1937397.7354563007,credit,Jakarta,0
46252,2024-10-11,Gaji,1519345.4630272554,credit,Bandung,0
46253,2024-05-11,Kas,2259722.4640823454,credit,Surabaya,0
46254,2024-10-07,Gaji,1318456.6569407436,debit,Surabaya,0
46255,2024-02-01,Gaji,1887871.4983765455,credit,Bandung,0
46256,2024-12-21,Kas,2231722.2522732723,credit,Bandung,0
46257,2024-02-06,Biaya Operasional,4010725.001458121,credit,Surabaya,1
46258,2024-05-05,Gaji,2136471.3940298962,debit,Medan,0
46259,2024-05-17,Penjualan,1584102.3275062104,credit,Bandung,0
46260,2024-04-09,Pembelian,1835273.5013461055,credit,Surabaya,0
46261,2024-08-29,Gaji,1691454.9109768295,debit,Bandung,0
46262,2024-09-01,Gaji,1726786.576308034,debit,Jakarta,0
46263,2024-01-27,Pembelian,1961310.5833075834,debit,Surabaya,0
46264,2024-07-27,Biaya Operasional,2457300.982657811,debit,Bandung,0
46265,2024-04-08,Penjualan,2943424.6941544786,debit,Bandung,1
46266,2024-05-16,Penjualan,2031329.2746612318,debit,Medan,0
46267,2024-07-05,Gaji,2314382.4165741107,debit,Surabaya,0
46268,2024-02-05,Kas,1700182.1192835975,debit,Surabaya,0
46269,2024-04-27,Kas,1432177.8972049365,credit,Jakarta,0
46270,2024-06-06,Gaji,2608237.697081797,debit,Bandung,0
46271,2024-10-01,Kas,2380931.452170551,debit,Bandung,0
46272,2024-06-17,Penjualan,2808524.712450966,credit,Jakarta,0
46273,2024-02-24,Penjualan,2594959.9495311226,credit,Jakarta,0
46274,2024-03-24,Pembelian,1265406.7303080112,debit,Jakarta,0
46275,2024-01-06,Penjualan,1823698.8180891587,debit,Jakarta,0
46276,2024-12-28,Biaya Operasional,2244786.8404242313,credit,Surabaya,0
46277,2024-12-09,Penjualan,2115094.3806094285,debit,Medan,0
46278,2024-09-12,Gaji,2417896.551576859,credit,Jakarta,0
46279,2024-07-16,Kas,1502322.901943429,credit,Surabaya,0
46280,2024-05-31,Kas,2695573.4440278765,debit,Medan,0
46281,2024-11-13,Penjualan,1678210.3203820146,credit,Surabaya,0
46282,2024-06-18,Penjualan,2049873.9742662976,debit,Medan,0
46283,2024-09-04,Kas,1431456.5070653888,credit,Jakarta,0
46284,2024-09-05,Kas,2077610.5646176545,credit,Surabaya,0
46285,2024-05-29,Penjualan,1986769.9355045264,credit,Surabaya,0
46286,2024-07-28,Biaya Operasional,1513762.2495161642,debit,Medan,0
46287,2024-08-15,Biaya Operasional,2469364.3458524416,debit,Jakarta,0
46288,2024-08-31,Kas,2015415.3968360124,debit,Bandung,0
46289,2024-05-20,Pembelian,2564507.4075943558,credit,Bandung,0
46290,2024-04-29,Biaya Operasional,1558961.0170749864,debit,Bandung,0
46291,2024-10-19,Gaji,1689034.3490137905,debit,Medan,0
46292,2024-06-28,Kas,2116898.1662946646,credit,Surabaya,0
46293,2024-05-04,Biaya Operasional,1938024.5132601755,debit,Bandung,0
46294,2024-08-29,Penjualan,1679211.935407893,debit,Medan,0
46295,2024-07-30,Pembelian,3388934.2228447115,debit,Surabaya,0
46296,2024-01-17,Penjualan,1938214.760349653,debit,Bandung,0
46297,2024-01-16,Penjualan,1853714.7619575076,debit,Surabaya,0
46298,2024-12-06,Pembelian,3119542.137457368,debit,Jakarta,0
46299,2024-09-13,Kas,1690934.395849137,debit,Surabaya,0
46300,2024-10-12,Penjualan,2176013.06983895,credit,Bandung,0
46301,2024-10-06,Kas,2347496.7037019623,credit,Jakarta,0
46302,2024-02-15,Kas,2704746.8320703795,debit,Bandung,0
46303,2024-09-14,Kas,1992456.7149077547,debit,Medan,0
46304,2024-05-22,Penjualan,1869659.3918362453,debit,Surabaya,0
46305,2024-10-11,Kas,1363220.9745855439,credit,Jakarta,0
46306,2024-12-20,Penjualan,1616517.0235588267,debit,Jakarta,0
46307,2024-11-13,Kas,1833029.1891699475,debit,Medan,0
46308,2024-01-13,Gaji,2599639.1670619724,debit,Bandung,1
46309,2024-11-16,Penjualan,2032717.5796198433,credit,Medan,0
46310,2024-02-14,Gaji,1826842.5620276271,debit,Medan,0
46311,2024-02-16,Kas,1555511.991071654,credit,Jakarta,0
46312,2024-01-16,Penjualan,1357849.6489301634,debit,Bandung,0
46313,2024-04-16,Pembelian,759080.9220742807,debit,Surabaya,0
46314,2024-01-03,Gaji,2994288.7620982225,credit,Surabaya,0
46315,2024-04-13,Biaya Operasional,2885119.2143817977,credit,Medan,0
46316,2024-04-04,Biaya Operasional,1375806.7423303379,credit,Medan,0
46317,2024-05-12,Pembelian,1016914.8944984832,credit,Jakarta,0
46318,2024-12-13,Pembelian,2281664.8158373926,credit,Bandung,0
46319,2024-09-27,Biaya Operasional,1797378.7870124362,debit,Surabaya,0
46320,2024-07-19,Penjualan,1816544.2949573547,debit,Bandung,0
46321,2024-09-10,Kas,1969007.1671679786,credit,Jakarta,0
46322,2024-07-01,Penjualan,1738712.7873998075,credit,Medan,0
46323,2024-05-29,Biaya Operasional,2939915.0513997874,credit,Medan,0
46324,2024-02-06,Gaji,1424258.7996240743,credit,Jakarta,0
46325,2024-11-21,Gaji,1447185.4903813913,credit,Jakarta,0
46326,2024-05-18,Kas,1567653.4131093917,credit,Bandung,0
46327,2024-04-09,Kas,1764823.310450336,debit,Bandung,0
46328,2024-08-23,Biaya Operasional,2569179.6843151655,debit,Medan,0
46329,2024-03-24,Biaya Operasional,1858919.7936015134,debit,Jakarta,0
46330,2024-12-12,Kas,1676582.8352492116,debit,Bandung,0
46331,2024-02-02,Gaji,1950431.1579514705,credit,Medan,0
46332,2024-04-30,Pembelian,1485442.3637530212,debit,Bandung,0
46333,2024-01-30,Pembelian,2436423.811291895,debit,Bandung,0
46334,2024-02-03,Pembelian,1717458.5313063534,credit,Jakarta,0
46335,2024-05-12,Gaji,3182208.3586475113,debit,Surabaya,1
46336,2024-07-26,Penjualan,3433781.5736834733,credit,Medan,1
46337,2024-05-19,Penjualan,1854734.827762131,debit,Bandung,0
46338,2024-03-16,Gaji,2782291.132105649,debit,Surabaya,0
46339,2024-03-15,Penjualan,1753937.9854199237,credit,Surabaya,0
46340,2024-11-03,Pembelian,2500569.517460063,debit,Bandung,0
46341,2024-11-02,Gaji,2857033.4138119626,credit,Bandung,0
46342,2024-02-27,Kas,1543355.7040420799,credit,Medan,0
46343,2024-04-07,Gaji,2339154.358575724,debit,Surabaya,0
46344,2024-05-04,Biaya Operasional,1369849.8572898372,debit,Surabaya,0
46345,2024-12-14,Pembelian,2271309.9539975533,credit,Jakarta,0
46346,2024-05-13,Pembelian,1702130.3735451,debit,Medan,0
46347,2024-08-13,Biaya Operasional,1671572.9171478662,credit,Medan,0
46348,2024-07-18,Pembelian,2046109.2594630173,debit,Medan,0
46349,2024-02-06,Gaji,2407869.8807882727,debit,Bandung,1
46350,2024-05-17,Biaya Operasional,2033443.090869279,debit,Surabaya,0
46351,2024-07-26,Pembelian,1927251.3590453668,credit,Bandung,0
46352,2024-07-12,Gaji,2270273.6696916074,debit,Bandung,0
46353,2024-02-25,Biaya Operasional,2260104.0490781385,debit,Jakarta,0
46354,2024-12-04,Kas,2675528.717823456,debit,Medan,0
46355,2024-11-22,Biaya Operasional,1736532.6948471635,credit,Medan,0
46356,2024-11-17,Kas,1723819.7010388891,debit,Jakarta,0
46357,2024-10-27,Gaji,2372034.330607282,credit,Medan,0
46358,2024-03-27,Biaya Operasional,2671257.2636781773,credit,Jakarta,0
46359,2024-04-04,Biaya Operasional,1998287.6135152476,credit,Surabaya,0
46360,2024-07-14,Biaya Operasional,1826159.0714184025,debit,Surabaya,0
46361,2024-07-10,Kas,2032289.0744606066,credit,Surabaya,0
46362,2024-05-23,Gaji,2416098.232792226,debit,Surabaya,0
46363,2024-01-10,Pembelian,1994584.9241487617,credit,Medan,0
46364,2024-08-28,Gaji,1760679.7507320866,debit,Medan,1
46365,2024-05-28,Biaya Operasional,1969123.6359787711,debit,Surabaya,0
46366,2024-05-19,Biaya Operasional,1702442.6940936751,debit,Surabaya,0
46367,2024-01-13,Biaya Operasional,1695698.9102168223,debit,Bandung,0
46368,2024-09-10,Pembelian,2195640.2100448874,debit,Medan,0
46369,2024-03-21,Gaji,1451748.7316754372,debit,Bandung,0
46370,2024-07-28,Kas,1710389.8230553516,debit,Bandung,0
46371,2024-08-07,Pembelian,1466143.693655476,credit,Bandung,0
46372,2024-02-28,Gaji,1837824.3579415597,debit,Surabaya,0
46373,2024-05-07,Penjualan,1672634.5042298483,credit,Medan,0
46374,2024-10-31,Gaji,1795664.99657797,credit,Surabaya,0
46375,2024-09-18,Gaji,2245700.823279259,credit,Surabaya,1
46376,2024-09-24,Gaji,762780.6377321349,debit,Surabaya,1
46377,2024-01-29,Gaji,2741236.1149791265,credit,Jakarta,0
46378,2024-11-28,Gaji,2251509.3417185824,debit,Jakarta,0
46379,2024-10-08,Biaya Operasional,1681340.2497444395,credit,Jakarta,0
46380,2024-03-08,Kas,2162300.6406782004,credit,Medan,0
46381,2024-07-25,Gaji,1264032.5396889425,debit,Jakarta,0
46382,2024-09-28,Gaji,1272593.9704971106,debit,Bandung,1
46383,2024-11-04,Biaya Operasional,1604207.5193323707,debit,Medan,0
46384,2024-06-23,Kas,2230725.8257986996,debit,Medan,0
46385,2024-08-05,Penjualan,2156393.8676918685,credit,Medan,0
46386,2024-06-08,Kas,2483637.0994310575,debit,Jakarta,0
46387,2024-11-21,Pembelian,2146759.870121433,debit,Jakarta,0
46388,2024-08-31,Gaji,1768891.7228797844,credit,Jakarta,0
46389,2024-09-09,Pembelian,2198879.175426387,debit,Medan,0
46390,2024-07-07,Pembelian,2470950.3027048307,credit,Medan,0
46391,2024-09-17,Penjualan,2057732.672031602,debit,Surabaya,0
46392,2024-05-09,Gaji,1628958.360050035,credit,Medan,0
46393,2024-01-03,Kas,2788044.771601262,credit,Surabaya,0
46394,2024-12-16,Biaya Operasional,1856665.7153468246,credit,Surabaya,0
46395,2024-02-12,Gaji,2457205.063210619,debit,Medan,1
46396,2024-05-12,Pembelian,1459085.3058315683,credit,Jakarta,0
46397,2024-06-26,Pembelian,2324638.7597271805,debit,Bandung,0
46398,2024-09-22,Gaji,1537498.7814200572,credit,Medan,0
46399,2024-01-24,Penjualan,2007219.9600022952,debit,Surabaya,0
46400,2024-01-22,Kas,2400354.1307560853,credit,Jakarta,0
46401,2024-12-10,Biaya Operasional,2454192.3948028735,debit,Bandung,0
46402,2024-01-03,Penjualan,2290867.8161406144,debit,Surabaya,0
46403,2024-06-06,Kas,2488839.5334014166,debit,Jakarta,0
46404,2024-01-04,Gaji,2284971.578398174,debit,Medan,0
46405,2024-04-16,Penjualan,1638063.2907008948,credit,Jakarta,0
46406,2024-10-22,Biaya Operasional,1816968.9941615444,credit,Jakarta,0
46407,2024-09-28,Kas,2166042.5561887394,credit,Jakarta,0
46408,2024-08-19,Gaji,1566615.0879398827,credit,Surabaya,0
46409,2024-12-26,Kas,2664701.2751075746,debit,Bandung,0
46410,2024-08-25,Biaya Operasional,1936859.9493403758,credit,Medan,0
46411,2024-12-29,Gaji,2035389.2210809037,debit,Medan,1
46412,2024-03-28,Pembelian,1656313.644587746,credit,Bandung,0
46413,2024-12-29,Pembelian,2245852.223749367,credit,Medan,1
46414,2024-03-31,Penjualan,1589956.8761476236,credit,Jakarta,0
46415,2024-12-29,Gaji,1436379.5027857495,debit,Medan,1
46416,2024-07-30,Gaji,1621799.298328403,credit,Jakarta,0
46417,2024-03-24,Penjualan,2003016.3200817723,credit,Surabaya,0
46418,2024-12-04,Kas,1873441.9482150094,debit,Bandung,0
46419,2024-05-05,Penjualan,2796440.8453872968,credit,Bandung,0
46420,2024-02-20,Gaji,2413869.57340476,debit,Surabaya,0
46421,2024-01-18,Pembelian,2017545.696579774,credit,Jakarta,0
46422,2024-12-02,Kas,2130446.622081285,debit,Surabaya,0
46423,2024-12-18,Gaji,2526029.393286109,debit,Bandung,0
46424,2024-04-26,Biaya Operasional,2869655.276983031,credit,Surabaya,0
46425,2024-05-03,Pembelian,2256961.3676045286,credit,Bandung,0
46426,2024-01-28,Pembelian,2114735.4165475606,credit,Surabaya,0
46427,2024-12-10,Penjualan,2040517.7462928565,debit,Bandung,0
46428,2024-05-20,Gaji,2232396.7867839085,debit,Bandung,1
46429,2024-01-06,Gaji,2596608.4642366236,credit,Jakarta,0
46430,2024-06-05,Penjualan,2160061.3987768474,debit,Bandung,0
46431,2024-04-15,Gaji,2648211.0553100635,credit,Medan,0
46432,2024-04-28,Gaji,1639387.063133712,credit,Jakarta,0
46433,2024-05-16,Pembelian,1232611.1225426658,debit,Medan,0
46434,2024-01-29,Kas,2315186.343867254,debit,Jakarta,0
46435,2024-06-14,Biaya Operasional,1837898.1248075152,debit,Medan,0
46436,2024-03-05,Biaya Operasional,2338454.8821603805,debit,Jakarta,0
46437,2024-02-25,Kas,1702326.1377727857,credit,Medan,0
46438,2024-10-12,Biaya Operasional,2015161.044746486,debit,Surabaya,0
46439,2024-12-29,Kas,1893602.4136902094,debit,Medan,1
46440,2024-08-02,Gaji,2455477.298887094,credit,Jakarta,0
46441,2024-08-18,Penjualan,1758970.6397744333,credit,Bandung,0
46442,2024-02-27,Gaji,1580972.0832868814,debit,Surabaya,0
46443,2024-07-02,Penjualan,1791181.2085673984,debit,Medan,0
46444,2024-10-08,Kas,2204300.566963908,credit,Medan,0
46445,2024-09-27,Gaji,1789843.0411856622,debit,Jakarta,0
46446,2024-07-27,Kas,1948686.0381853406,credit,Medan,0
46447,2024-06-11,Pembelian,1725051.4629237736,debit,Bandung,0
46448,2024-03-29,Kas,1750947.3299924643,credit,Bandung,0
46449,2024-09-27,Gaji,2771358.706075834,credit,Bandung,0
46450,2024-04-06,Penjualan,2877459.8062725854,credit,Surabaya,0
46451,2024-03-15,Pembelian,2635299.7857763954,debit,Medan,0
46452,2024-03-28,Gaji,2346747.4446435673,credit,Surabaya,0
46453,2024-01-06,Gaji,2145526.4917100323,debit,Surabaya,0
46454,2024-06-04,Gaji,1569317.2512799664,credit,Surabaya,0
46455,2024-03-03,Pembelian,1700051.1747475239,debit,Bandung,0
46456,2024-01-29,Gaji,1836209.0870272906,debit,Bandung,0
46457,2024-10-30,Penjualan,3089507.4477795726,credit,Bandung,0
46458,2024-07-09,Gaji,1609240.3793764669,credit,Jakarta,0
46459,2024-07-22,Biaya Operasional,2147340.882003352,credit,Bandung,0
46460,2024-10-04,Kas,1014034.6024445695,debit,Surabaya,0
46461,2024-01-27,Biaya Operasional,2282622.450497751,debit,Surabaya,0
46462,2024-03-25,Penjualan,1915952.5981475422,debit,Medan,0
46463,2024-11-30,Penjualan,1159770.570991911,credit,Bandung,0
46464,2024-07-28,Kas,2459943.4495070623,credit,Bandung,0
46465,2024-05-17,Penjualan,2192998.209908103,credit,Jakarta,0
46466,2024-10-04,Penjualan,1295575.9750873242,debit,Bandung,0
46467,2024-06-20,Gaji,1991424.6004781774,credit,Bandung,0
46468,2024-12-05,Kas,2197243.129888356,credit,Bandung,0
46469,2024-12-04,Biaya Operasional,2032027.0556725739,debit,Medan,0
46470,2024-06-04,Gaji,2436575.9712281367,credit,Medan,0
46471,2024-08-16,Gaji,2191059.5617621345,credit,Surabaya,0
46472,2024-11-01,Biaya Operasional,2647424.4689110164,credit,Jakarta,0
46473,2024-06-27,Penjualan,1176771.4619403365,credit,Medan,0
46474,2024-09-03,Pembelian,2887180.5260940134,credit,Surabaya,0
46475,2024-06-10,Pembelian,1967933.291964382,credit,Medan,0
46476,2024-06-11,Penjualan,2991293.752728998,debit,Surabaya,0
46477,2024-08-05,Gaji,1136674.3977003777,debit,Bandung,0
46478,2024-11-12,Biaya Operasional,1968405.6624360145,debit,Surabaya,0
46479,2024-10-12,Pembelian,2903617.015498512,debit,Bandung,0
46480,2024-03-16,Gaji,1777477.4512377805,debit,Surabaya,0
46481,2024-07-22,Pembelian,746305.7046328366,debit,Jakarta,0
46482,2024-08-03,Biaya Operasional,2032448.2298362828,credit,Medan,0
46483,2024-08-10,Gaji,2235480.940958164,debit,Jakarta,0
46484,2024-07-11,Kas,2303769.074392577,debit,Jakarta,0
46485,2024-10-19,Gaji,2188385.2179619744,debit,Jakarta,0
46486,2024-12-29,Kas,1962574.1772623984,credit,Surabaya,1
46487,2024-09-25,Penjualan,2310706.533729864,debit,Jakarta,0
46488,2024-10-27,Biaya Operasional,862878.4199809388,credit,Medan,0
46489,2024-09-16,Pembelian,2534269.5324510196,credit,Jakarta,0
46490,2024-07-10,Penjualan,2253360.05403835,credit,Jakarta,0
46491,2024-09-27,Penjualan,1707558.5630834813,debit,Jakarta,0
46492,2024-04-13,Gaji,1482434.2658050503,credit,Surabaya,0
46493,2024-07-22,Gaji,2518905.9043053505,credit,Bandung,0
46494,2024-07-02,Kas,1778938.1904564376,credit,Surabaya,0
46495,2024-08-04,Kas,3294248.7294825055,debit,Surabaya,0
46496,2024-03-31,Penjualan,1634605.3856823107,credit,Bandung,0
46497,2024-07-16,Penjualan,2298892.727282535,debit,Jakarta,0
46498,2024-02-08,Gaji,2613700.6472786707,debit,Jakarta,1
46499,2024-07-15,Gaji,827287.9496692049,debit,Medan,0
46500,2024-03-19,Pembelian,1702382.8558109459,debit,Jakarta,0
46501,2024-08-04,Biaya Operasional,1962322.148464837,debit,Medan,0
46502,2024-11-11,Pembelian,2675414.9129875726,debit,Jakarta,0
46503,2024-04-03,Biaya Operasional,1895295.3508176443,credit,Bandung,0
46504,2024-06-20,Penjualan,2200946.461654878,credit,Bandung,0
46505,2024-02-12,Gaji,2254918.1976339,debit,Bandung,0
46506,2024-05-11,Pembelian,1252405.2716169977,debit,Surabaya,0
46507,2024-03-17,Biaya Operasional,2071162.239799473,credit,Jakarta,0
46508,2024-08-19,Kas,1799709.5352663565,debit,Jakarta,0
46509,2024-02-08,Biaya Operasional,1614148.2433403893,credit,Bandung,0
46510,2024-02-23,Biaya Operasional,2433310.1639313456,debit,Bandung,0
46511,2024-05-30,Gaji,2686593.093298943,debit,Medan,0
46512,2024-07-06,Pembelian,1403899.6222548934,credit,Surabaya,0
46513,2024-11-05,Penjualan,3029169.140333059,debit,Jakarta,0
46514,2024-07-04,Pembelian,2462177.71012303,credit,Bandung,0
46515,2024-11-13,Penjualan,1944423.7618369637,debit,Bandung,0
46516,2024-05-14,Kas,3453580.4589349623,debit,Bandung,0
46517,2024-06-21,Gaji,1957218.502861125,credit,Jakarta,0
46518,2024-09-25,Biaya Operasional,1842651.2634858303,credit,Bandung,0
46519,2024-04-24,Pembelian,2638129.6332071866,credit,Bandung,0
46520,2024-08-08,Pembelian,2221239.7513216035,credit,Jakarta,0
46521,2024-02-08,Penjualan,1820665.0435879624,debit,Surabaya,0
46522,2024-12-05,Pembelian,2470381.6124651195,credit,Bandung,0
46523,2024-08-29,Biaya Operasional,1748860.4737162697,credit,Bandung,0
46524,2024-08-08,Penjualan,2119963.8479211796,debit,Jakarta,0
46525,2024-05-25,Biaya Operasional,1485857.4871833234,credit,Bandung,0
46526,2024-06-12,Penjualan,1792070.7089135435,debit,Surabaya,0
46527,2024-12-26,Biaya Operasional,3092559.1300342204,debit,Jakarta,0
46528,2024-11-23,Penjualan,1766659.8144347921,credit,Jakarta,0
46529,2024-09-15,Gaji,2245879.834386871,debit,Jakarta,0
46530,2024-07-08,Pembelian,1686120.6902503783,credit,Jakarta,0
46531,2024-11-24,Biaya Operasional,2629241.622965944,debit,Surabaya,0
46532,2024-09-20,Kas,2153465.1477813493,debit,Bandung,0
